epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6242508292198181,0.0005000000237487257,0.6232398152351379,0.7655601501464844,0.5064225196838379
1,0.7528815269470215,0.0005000000237487257,0.5428023338317871,0.7676348686218262,0.4967098534107208
2,0.7996772527694702,0.0005000000237487257,0.508770227432251,0.7676348686218262,0.4885425567626953
3,0.8054403066635132,0.0005000000237487257,0.489428848028183,0.7759336233139038,0.4809732437133789
4,0.8121253848075867,0.0005000000237487257,0.4821361303329468,0.7842323780059814,0.47417429089546204
5,0.8148916363716125,0.0005000000237487257,0.47795727849006653,0.8008298873901367,0.4679149389266968
6,0.819502055644989,0.0005000000237487257,0.4705757200717926,0.8153526782989502,0.4624805152416229
7,0.8148916363716125,0.0005000000237487257,0.46801048517227173,0.8153526782989502,0.4578882157802582
8,0.8146611452102661,0.0005000000237487257,0.46684426069259644,0.8132780194282532,0.4539774954319
9,0.8206546902656555,0.0005000000237487257,0.46304354071617126,0.8153526782989502,0.4508850574493408
10,0.8181189298629761,0.0005000000237487257,0.4599490165710449,0.8132780194282532,0.4485107958316803
11,0.8188105225563049,0.0005000000237487257,0.4554991126060486,0.819502055644989,0.44627976417541504
12,0.8201936483383179,0.0005000000237487257,0.45691683888435364,0.817427396774292,0.4440746307373047
13,0.8220378160476685,0.0005000000237487257,0.4550652503967285,0.8132780194282532,0.4422430694103241
14,0.8227293491363525,0.0005000000237487257,0.4499838948249817,0.8153526782989502,0.4404420256614685
15,0.8211157321929932,0.0005000000237487257,0.44895368814468384,0.8132780194282532,0.43884122371673584
16,0.8211157321929932,0.0005000000237487257,0.45108625292778015,0.8112033009529114,0.43745100498199463
17,0.8241124749183655,0.0005000000237487257,0.4475153684616089,0.8112033009529114,0.43621256947517395
18,0.8222683072090149,0.0005000000237487257,0.446868896484375,0.8112033009529114,0.4349282383918762
19,0.8264176845550537,0.0005000000237487257,0.44234809279441833,0.8112033009529114,0.4337514340877533
20,0.825265109539032,0.0005000000237487257,0.44013652205467224,0.817427396774292,0.432445764541626
21,0.8257261514663696,0.0005000000237487257,0.4391922652721405,0.817427396774292,0.4309365749359131
22,0.8266482353210449,0.0005000000237487257,0.43849554657936096,0.819502055644989,0.4295841157436371
23,0.825265109539032,0.0005000000237487257,0.4390385150909424,0.817427396774292,0.4284357726573944
24,0.8275703191757202,0.0005000000237487257,0.43627282977104187,0.817427396774292,0.42746639251708984
25,0.8268787264823914,0.0005000000237487257,0.43329960107803345,0.8215767741203308,0.42564553022384644
26,0.8231903910636902,0.0005000000237487257,0.4322815239429474,0.8215767741203308,0.4243199825286865
27,0.8296449780464172,0.0005000000237487257,0.4299370348453522,0.8236514329910278,0.4226751923561096
28,0.8284924030303955,0.0005000000237487257,0.43157368898391724,0.8236514329910278,0.4216465950012207
29,0.8301060199737549,0.0005000000237487257,0.428459495306015,0.8236514329910278,0.4203930199146271
30,0.8328722715377808,0.0005000000237487257,0.4236462116241455,0.8236514329910278,0.41915225982666016
31,0.8349469900131226,0.0005000000237487257,0.4265376925468445,0.8236514329910278,0.4179326295852661
32,0.831719696521759,0.0005000000237487257,0.4260590672492981,0.8257261514663696,0.4170397222042084
33,0.8340249061584473,0.0005000000237487257,0.4227975308895111,0.8278008103370667,0.4157360792160034
34,0.8319501876831055,0.0005000000237487257,0.4225281774997711,0.8278008103370667,0.4139394760131836
35,0.8335638642311096,0.0005000000237487257,0.421835720539093,0.8298755288124084,0.41308826208114624
36,0.8340249061584473,0.0005000000237487257,0.41867756843566895,0.8298755288124084,0.41295772790908813
37,0.8335638642311096,0.0005000000237487257,0.4188900589942932,0.8319501876831055,0.411390095949173
38,0.833102822303772,0.0005000000237487257,0.41780415177345276,0.8360995650291443,0.41031143069267273
39,0.8328722715377808,0.0005000000237487257,0.41793981194496155,0.8319501876831055,0.40952643752098083
40,0.8310281038284302,0.0005000000237487257,0.4161738157272339,0.8340249061584473,0.40864551067352295
41,0.8360995650291443,0.0005000000237487257,0.41455498337745667,0.8360995650291443,0.4082290232181549
42,0.833102822303772,0.0005000000237487257,0.41747668385505676,0.8360995650291443,0.4074067175388336
43,0.833794355392456,0.0005000000237487257,0.41605278849601746,0.8340249061584473,0.40763241052627563
44,0.8354080319404602,0.0005000000237487257,0.4115113615989685,0.8381742835044861,0.406322181224823
45,0.8358690738677979,0.0005000000237487257,0.4142465889453888,0.8360995650291443,0.4052479863166809
46,0.8388658165931702,0.0005000000237487257,0.40804705023765564,0.8360995650291443,0.4046160578727722
47,0.8360995650291443,0.0005000000237487257,0.40903493762016296,0.8360995650291443,0.403315931558609
48,0.8367911577224731,0.0005000000237487257,0.4118715524673462,0.8360995650291443,0.4030863046646118
49,0.8333333134651184,0.0005000000237487257,0.4098551869392395,0.8360995650291443,0.40338706970214844
50,0.8367911577224731,0.0005000000237487257,0.4085365831851959,0.8360995650291443,0.402089387178421
51,0.8349469900131226,0.0005000000237487257,0.4074423313140869,0.8360995650291443,0.40160730481147766
52,0.8388658165931702,0.0005000000237487257,0.405283123254776,0.8360995650291443,0.40115705132484436
53,0.8402489423751831,0.0005000000237487257,0.4053889513015747,0.8360995650291443,0.4004245698451996
54,0.8381742835044861,0.0005000000237487257,0.40598955750465393,0.8381742835044861,0.4003627598285675
