epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.4238870143890381,1.238317608833313,0.4498245120048523,1.203587532043457
1,0.4501411020755768,1.2034578323364258,0.4575755000114441,1.1908743381500244
2,0.45699504017829895,1.1931930780410767,0.4625873863697052,1.1821856498718262
3,0.4613705575466156,1.1852173805236816,0.4683498442173004,1.173571228981018
4,0.4655252993106842,1.1777554750442505,0.47226420044898987,1.1662938594818115
5,0.46867915987968445,1.1715890169143677,0.47660332918167114,1.1595414876937866
6,0.4724877178668976,1.165655255317688,0.4808138608932495,1.1522166728973389
7,0.4760421812534332,1.1601251363754272,0.4842197895050049,1.14582097530365
8,0.47944048047065735,1.154099702835083,0.48847806453704834,1.1388996839523315
9,0.4827047884464264,1.1486009359359741,0.4918960928916931,1.1324504613876343
10,0.4857567846775055,1.1429903507232666,0.4970753490924835,1.1244858503341675
11,0.48930665850639343,1.1369383335113525,0.501848042011261,1.1162446737289429
12,0.49308323860168457,1.1308708190917969,0.5051912665367126,1.1085939407348633
13,0.49618399143218994,1.1252509355545044,0.5110732913017273,1.0999220609664917
14,0.49935027956962585,1.119669795036316,0.5132712721824646,1.0928751230239868
15,0.5025361180305481,1.1139607429504395,0.5179781317710876,1.0850229263305664
16,0.5059986710548401,1.10801100730896,0.5236808657646179,1.0760756731033325
17,0.5085221529006958,1.1028401851654053,0.5291352868080139,1.0679789781570435
18,0.511905312538147,1.0974905490875244,0.5345478057861328,1.0602368116378784
19,0.5146761536598206,1.0927125215530396,0.5379987359046936,1.053484559059143
20,0.5180167555809021,1.0875996351242065,0.5428999662399292,1.0443922281265259
21,0.519761860370636,1.0831289291381836,0.5481002330780029,1.0374523401260376
22,0.522469162940979,1.0782979726791382,0.553130030632019,1.0297249555587769
23,0.5255369544029236,1.073972225189209,0.5569577217102051,1.0223156213760376
24,0.5269806981086731,1.0700550079345703,0.5600616931915283,1.0158967971801758
25,0.529059886932373,1.0661040544509888,0.5624420046806335,1.0115501880645752
26,0.5314943790435791,1.061797022819519,0.5672565698623657,1.003159999847412
27,0.53285151720047,1.0582929849624634,0.5717451572418213,0.996863842010498
28,0.5345494747161865,1.055235743522644,0.5757014751434326,0.9914833307266235
29,0.5360761880874634,1.0516053438186646,0.5751721262931824,0.9860314130783081
30,0.5383954644203186,1.047940731048584,0.5815983414649963,0.9786344766616821
31,0.5393943786621094,1.0451253652572632,0.5830547213554382,0.9748892188072205
32,0.5412483811378479,1.0418120622634888,0.5866580605506897,0.9687671661376953
33,0.5427842140197754,1.038663625717163,0.5891491174697876,0.9651367664337158
34,0.5438162088394165,1.0356647968292236,0.5909672975540161,0.9596856236457825
35,0.5458393096923828,1.0331541299819946,0.5951865911483765,0.9543202519416809
36,0.5470066666603088,1.0306681394577026,0.5970198512077332,0.9496736526489258
37,0.5482177734375,1.0277175903320312,0.6000220775604248,0.9459065794944763
38,0.5495083928108215,1.0248360633850098,0.6026207208633423,0.939924955368042
39,0.5508112907409668,1.021822452545166,0.6039633750915527,0.936109185218811
40,0.5508710145950317,1.0203582048416138,0.607184112071991,0.9319844245910645
41,0.5526235699653625,1.018013596534729,0.6096571087837219,0.9282132387161255
42,0.552950382232666,1.0160354375839233,0.6115919947624207,0.9236133098602295
43,0.5549030900001526,1.0131512880325317,0.6109878420829773,0.920689046382904
44,0.5552271008491516,1.0113942623138428,0.6148066520690918,0.9165867567062378
45,0.5568816065788269,1.0088120698928833,0.6178358793258667,0.9119666218757629
46,0.5577081441879272,1.0069483518600464,0.6180211901664734,0.9089770913124084
47,0.5588376522064209,1.0046888589859009,0.6216306090354919,0.9051455855369568
48,0.5595613718032837,1.0029761791229248,0.6215977668762207,0.9018182158470154
49,0.5605272650718689,1.000464677810669,0.622745931148529,0.8993691802024841
50,0.5614712238311768,0.9987255930900574,0.62618488073349,0.8958215117454529
51,0.5624938607215881,0.9970925450325012,0.6279821395874023,0.8916366100311279
52,0.5632399320602417,0.9950057864189148,0.6290197372436523,0.8885908126831055
53,0.564537763595581,0.9926827549934387,0.6312715411186218,0.8850668668746948
54,0.5643168091773987,0.9919725656509399,0.6316094398498535,0.883783221244812
55,0.5659400224685669,0.989635169506073,0.6342558264732361,0.8801027536392212
56,0.5665761232376099,0.9876938462257385,0.6363911032676697,0.8758330941200256
57,0.5672938227653503,0.9855139851570129,0.6379671096801758,0.8738831281661987
58,0.5680437088012695,0.9837892055511475,0.6404491662979126,0.8707440495491028
59,0.5692229866981506,0.9826478362083435,0.6402158737182617,0.8686290383338928
60,0.5695518851280212,0.9804691672325134,0.641094982624054,0.8655737042427063
61,0.5696378350257874,0.9797075390815735,0.6445159912109375,0.8630701899528503
62,0.5716147422790527,0.9770302176475525,0.6436814665794373,0.8599743247032166
63,0.5715087056159973,0.976862370967865,0.6447282433509827,0.8572726845741272
64,0.5724902153015137,0.9747328758239746,0.6487323045730591,0.8542174100875854
65,0.5731706023216248,0.9729396104812622,0.6487742066383362,0.8540894389152527
66,0.5739667415618896,0.9715180397033691,0.648720383644104,0.8503063917160034
67,0.5747475028038025,0.9696955680847168,0.6534483432769775,0.8482164144515991
68,0.5757030248641968,0.9683020710945129,0.6539297103881836,0.8466411232948303
69,0.5752633213996887,0.9675678014755249,0.6540940403938293,0.841545045375824
70,0.5764507055282593,0.9654587507247925,0.6561006903648376,0.8386514186859131
71,0.5770288705825806,0.9637722969055176,0.6559600234031677,0.8380324840545654
72,0.5774317979812622,0.9634270668029785,0.6570993661880493,0.8362690210342407
73,0.5786324739456177,0.9614577293395996,0.6578620672225952,0.8344108462333679
74,0.5788237452507019,0.9601321220397949,0.6606701016426086,0.829719066619873
75,0.5803923010826111,0.9586737751960754,0.660720944404602,0.8282806277275085
76,0.5802490711212158,0.9568386673927307,0.6625897884368896,0.8251935839653015
77,0.5814390778541565,0.9555498361587524,0.6629964113235474,0.8248791098594666
78,0.5818482041358948,0.9539880156517029,0.666172206401825,0.8224914073944092
79,0.5821181535720825,0.9528177976608276,0.6655113697052002,0.8195263147354126
80,0.5826715230941772,0.9517927765846252,0.6652032732963562,0.817829430103302
81,0.5832382440567017,0.9507912993431091,0.6666207909584045,0.8171112537384033
82,0.5839365720748901,0.9492223262786865,0.6681757569313049,0.8137263655662537
83,0.5844315886497498,0.9482190608978271,0.6699790358543396,0.8120251893997192
84,0.5848298668861389,0.9466814398765564,0.6697815656661987,0.8098900318145752
85,0.5846869349479675,0.9468127489089966,0.6713845133781433,0.8083259463310242
86,0.5858273506164551,0.9448551535606384,0.6714262366294861,0.8067995309829712
87,0.5866400003433228,0.9435259103775024,0.6736391186714172,0.8049764037132263
88,0.5874108672142029,0.9414094686508179,0.675601065158844,0.8028750419616699
89,0.5868110656738281,0.9414404034614563,0.6749190092086792,0.80031818151474
90,0.5879626274108887,0.9395434856414795,0.6749519109725952,0.8000198602676392
91,0.5886328220367432,0.9387388229370117,0.6763783693313599,0.7976184487342834
92,0.5891604423522949,0.9371435046195984,0.6763933300971985,0.7947160601615906
93,0.5894597172737122,0.9364380836486816,0.678549587726593,0.793767511844635
94,0.5897265672683716,0.9359662532806396,0.6785255074501038,0.7929276823997498
95,0.5910319685935974,0.9336033463478088,0.6788066029548645,0.7896444201469421
96,0.5908726453781128,0.933951199054718,0.6800477504730225,0.7894752621650696
97,0.5913580060005188,0.9324617981910706,0.6808041930198669,0.7870755791664124
98,0.5923185348510742,0.9301055669784546,0.6807026267051697,0.7869551181793213
99,0.5923829674720764,0.9298698902130127,0.6824787855148315,0.7830107808113098
