epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.4234282374382019,1.2396925687789917,0.44992250204086304,1.2037322521209717
1,0.45121946930885315,1.202762484550476,0.4606960713863373,1.1900779008865356
2,0.4574977159500122,1.1921863555908203,0.4639616310596466,1.181778073310852
3,0.46203234791755676,1.1841460466384888,0.469525545835495,1.1732738018035889
4,0.466112345457077,1.176774263381958,0.4736003577709198,1.165429711341858
5,0.46939411759376526,1.1704485416412354,0.4779217839241028,1.1579456329345703
6,0.4726860821247101,1.1645439863204956,0.4823412597179413,1.1512502431869507
7,0.4758895933628082,1.159145474433899,0.48493340611457825,1.1444936990737915
8,0.4788995087146759,1.1534521579742432,0.48898303508758545,1.1377183198928833
9,0.48291242122650146,1.1477009057998657,0.4936648905277252,1.130650520324707
10,0.4865134060382843,1.141486644744873,0.49765437841415405,1.1231070756912231
11,0.4898717701435089,1.1358472108840942,0.5031202435493469,1.114443063735962
12,0.4939059615135193,1.1291924715042114,0.5096766948699951,1.1057546138763428
13,0.49703994393348694,1.123331904411316,0.5132361650466919,1.09746253490448
14,0.5007737278938293,1.1170607805252075,0.5156671404838562,1.0896875858306885
15,0.5038699507713318,1.1115955114364624,0.5217494964599609,1.0814504623413086
16,0.5071095824241638,1.1061792373657227,0.5264756083488464,1.0725425481796265
17,0.5097086429595947,1.1012552976608276,0.5319033265113831,1.0644360780715942
18,0.5131555795669556,1.095415472984314,0.5353682041168213,1.0562710762023926
19,0.5159858465194702,1.0903078317642212,0.5396358966827393,1.048669695854187
20,0.5187095403671265,1.0854744911193848,0.5426169633865356,1.0418658256530762
21,0.5204468369483948,1.0805803537368774,0.5500205755233765,1.0341904163360596
22,0.5226820111274719,1.0763177871704102,0.5525906682014465,1.027449607849121
23,0.5252984762191772,1.0720703601837158,0.5562261343002319,1.020684838294983
24,0.5272498726844788,1.068241834640503,0.5614485144615173,1.0132399797439575
25,0.5292857885360718,1.0639985799789429,0.5625579953193665,1.0080914497375488
26,0.5312808156013489,1.0600358247756958,0.5658140778541565,1.0000630617141724
27,0.5335927605628967,1.0559697151184082,0.5701862573623657,0.9939253926277161
28,0.5352209210395813,1.0529162883758545,0.5748680233955383,0.9887409210205078
29,0.5366389751434326,1.049578309059143,0.5770807862281799,0.982275664806366
30,0.5381249189376831,1.0464022159576416,0.5792811512947083,0.976700484752655
31,0.5399844646453857,1.0428285598754883,0.583337128162384,0.9714450240135193
32,0.5413206815719604,1.0397024154663086,0.5847975015640259,0.9676358699798584
33,0.5427718162536621,1.037208914756775,0.5865963101387024,0.9625359177589417
34,0.544049084186554,1.0341922044754028,0.5891631841659546,0.9570872187614441
35,0.5448759198188782,1.032118558883667,0.5918028354644775,0.9519041180610657
