epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.4188382625579834,1.243902325630188,0.4482417404651642,1.205095648765564
1,0.44840893149375916,1.2054394483566284,0.45875751972198486,1.1917096376419067
2,0.45574086904525757,1.1947811841964722,0.46362119913101196,1.1839959621429443
3,0.4602063000202179,1.1873116493225098,0.46785786747932434,1.1764602661132812
4,0.46387410163879395,1.1810106039047241,0.4721869230270386,1.17001211643219
5,0.4673413932323456,1.1752785444259644,0.4738834500312805,1.1647132635116577
6,0.46982771158218384,1.1702492237091064,0.4762253761291504,1.159348964691162
7,0.4721885025501251,1.165990948677063,0.480674147605896,1.1540781259536743
8,0.47494566440582275,1.1613861322402954,0.48305758833885193,1.1488981246948242
9,0.47768327593803406,1.1567672491073608,0.48445916175842285,1.144862413406372
10,0.48016729950904846,1.152556300163269,0.4878983199596405,1.1384879350662231
11,0.4830663204193115,1.1479278802871704,0.4923517405986786,1.1329896450042725
12,0.4857287108898163,1.143302083015442,0.495952308177948,1.1266889572143555
13,0.4886358976364136,1.1384356021881104,0.4990871250629425,1.1210500001907349
14,0.49129489064216614,1.1341071128845215,0.5043981671333313,1.1146502494812012
15,0.49488675594329834,1.1289392709732056,0.5083259344100952,1.1091405153274536
16,0.4971689283847809,1.124369740486145,0.5113179087638855,1.10259211063385
17,0.49924489855766296,1.1202131509780884,0.5134110450744629,1.0967800617218018
18,0.502608597278595,1.1152384281158447,0.5177721381187439,1.0896393060684204
19,0.5041103959083557,1.110898733139038,0.5218336582183838,1.0841476917266846
20,0.5069241523742676,1.1062698364257812,0.5264301300048828,1.0769134759902954
21,0.5102196335792542,1.1020441055297852,0.5311371088027954,1.0703403949737549
22,0.5122793912887573,1.0976483821868896,0.5340552926063538,1.0640937089920044
23,0.5144844651222229,1.0934559106826782,0.5354520678520203,1.0589793920516968
24,0.5166606903076172,1.0892678499221802,0.5411641597747803,1.053017258644104
25,0.5182549357414246,1.0857223272323608,0.5442714691162109,1.045893907546997
26,0.5200239419937134,1.0819776058197021,0.5456821322441101,1.0414003133773804
27,0.5229784250259399,1.0775595903396606,0.5484528541564941,1.0361140966415405
28,0.5244691371917725,1.0743273496627808,0.5535792708396912,1.0295690298080444
29,0.5263004302978516,1.0710184574127197,0.5563454031944275,1.0227060317993164
30,0.5275902152061462,1.06796395778656,0.5585860013961792,1.01870858669281
31,0.5285975933074951,1.0649248361587524,0.5617900490760803,1.0131632089614868
32,0.5310794711112976,1.0609509944915771,0.565432071685791,1.0091801881790161
33,0.5328820943832397,1.057453989982605,0.568428635597229,1.0033985376358032
34,0.533816933631897,1.0543806552886963,0.5715911984443665,0.9978687167167664
35,0.5355572700500488,1.0518981218338013,0.5748459100723267,0.9945928454399109
36,0.5366618633270264,1.0492342710494995,0.5765287280082703,0.9896301627159119
37,0.537590742111206,1.0472110509872437,0.5794423222541809,0.985555112361908
38,0.5391250848770142,1.0435858964920044,0.5803321003913879,0.981296181678772
39,0.5407468676567078,1.0408294200897217,0.5844766497612,0.9760951995849609
40,0.5414488315582275,1.0392111539840698,0.5865973234176636,0.9726539850234985
41,0.5431351661682129,1.036090612411499,0.5880450010299683,0.9692580699920654
42,0.5443154573440552,1.0333105325698853,0.5914980173110962,0.963663637638092
43,0.5458323955535889,1.030950665473938,0.5929824709892273,0.9631655216217041
44,0.5461933016777039,1.0290086269378662,0.5952874422073364,0.9563866257667542
45,0.5478437542915344,1.0266104936599731,0.5979198217391968,0.9541279077529907
46,0.5482218265533447,1.0244134664535522,0.5992246270179749,0.9501529335975647
47,0.5488038063049316,1.0229061841964722,0.6016863584518433,0.9457021355628967
48,0.5499774813652039,1.0210700035095215,0.6031108498573303,0.9430093765258789
49,0.5510966181755066,1.0185624361038208,0.602806568145752,0.9401193857192993
50,0.5524659752845764,1.0165109634399414,0.6057386994361877,0.9383775591850281
51,0.5527958869934082,1.014559030532837,0.6079102158546448,0.9345833659172058
52,0.553801953792572,1.0130897760391235,0.6090626120567322,0.9308434128761292
53,0.5554801225662231,1.0108323097229004,0.610901951789856,0.9267227053642273
54,0.5554595589637756,1.0097100734710693,0.6115752458572388,0.9242268204689026
55,0.5563215613365173,1.007352590560913,0.6161484122276306,0.920968234539032
56,0.5570927858352661,1.005934238433838,0.6159272193908691,0.9196979999542236
57,0.5577660202980042,1.0041344165802002,0.6160470247268677,0.9175947904586792
58,0.5588046908378601,1.0019819736480713,0.6174578070640564,0.9133945107460022
59,0.5594281554222107,1.0004884004592896,0.6177622675895691,0.9110240936279297
60,0.5602337121963501,0.9997389316558838,0.621496319770813,0.9078868627548218
61,0.5610973238945007,0.997671365737915,0.620542049407959,0.9071728587150574
62,0.5616851449012756,0.9959356784820557,0.6232758164405823,0.903612494468689
63,0.5622822046279907,0.9944757223129272,0.6265536546707153,0.9004581570625305
64,0.5623651742935181,0.9936267733573914,0.6254978775978088,0.8980134725570679
65,0.5633124113082886,0.9921965599060059,0.6270976662635803,0.8942654728889465
66,0.5648664236068726,0.9906065464019775,0.6284898519515991,0.894260823726654
67,0.5647141933441162,0.9885830879211426,0.630633533000946,0.8907849192619324
68,0.5655016303062439,0.9868841171264648,0.6319429278373718,0.8886152505874634
69,0.5672280788421631,0.9852961301803589,0.6319429278373718,0.8856053948402405
70,0.566536545753479,0.9850035905838013,0.6332429051399231,0.884860098361969
71,0.5676211714744568,0.9843555688858032,0.6344646215438843,0.8847724199295044
72,0.5680016875267029,0.981449544429779,0.6350730657577515,0.8800178170204163
