epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.42544224858283997,1.2371503114700317,0.448827862739563,1.2041852474212646
1,0.4507635831832886,1.2026890516281128,0.4575113356113434,1.1914106607437134
2,0.45736443996429443,1.1926318407058716,0.4634244740009308,1.1826893091201782
3,0.46201062202453613,1.1846390962600708,0.4679734706878662,1.1740492582321167
4,0.4658702611923218,1.1776082515716553,0.47086143493652344,1.1668449640274048
5,0.4696129560470581,1.1713088750839233,0.47655048966407776,1.1602518558502197
6,0.4727862775325775,1.1656261682510376,0.47984740138053894,1.1535918712615967
7,0.47631117701530457,1.1599462032318115,0.48353084921836853,1.1471456289291382
8,0.47915810346603394,1.154288649559021,0.48770731687545776,1.1405203342437744
9,0.48233842849731445,1.1488399505615234,0.4922843277454376,1.1328140497207642
10,0.48580098152160645,1.1430530548095703,0.4958445429801941,1.125230312347412
11,0.489486962556839,1.1367517709732056,0.5009145736694336,1.1182416677474976
12,0.49295303225517273,1.1307439804077148,0.5064551830291748,1.1084091663360596
13,0.4967370331287384,1.1245684623718262,0.5127940773963928,1.1004594564437866
14,0.4998459219932556,1.118770718574524,0.516796886920929,1.0912173986434937
15,0.5030605792999268,1.113122582435608,0.5195671916007996,1.0865458250045776
16,0.5066540837287903,1.1069825887680054,0.5272674560546875,1.0742015838623047
17,0.5098596215248108,1.10170578956604,0.5295391082763672,1.06754732131958
18,0.5122576355934143,1.0964584350585938,0.5375335216522217,1.0583057403564453
19,0.5154575705528259,1.0909404754638672,0.5419929027557373,1.0495926141738892
20,0.5177413821220398,1.0864996910095215,0.5461833477020264,1.0431548357009888
21,0.5205729603767395,1.0815647840499878,0.5494130253791809,1.034961462020874
22,0.523097038269043,1.0764696598052979,0.5536314845085144,1.0280145406723022
23,0.5254229307174683,1.0719925165176392,0.5579395890235901,1.0198616981506348
24,0.5275989174842834,1.0682142972946167,0.5624185800552368,1.0130116939544678
25,0.5291761159896851,1.0645840167999268,0.5663849711418152,1.0067986249923706
26,0.5315048098564148,1.0601226091384888,0.5690824389457703,1.0001749992370605
27,0.5337543487548828,1.0561543703079224,0.5720264315605164,0.995183527469635
28,0.5358414053916931,1.052269697189331,0.5763457417488098,0.9859393835067749
29,0.5365452766418457,1.0488612651824951,0.5793737173080444,0.9815776944160461
30,0.5379214286804199,1.0457265377044678,0.5829143524169922,0.9753742814064026
31,0.5403748154640198,1.0417581796646118,0.5870431661605835,0.9692541360855103
32,0.541710376739502,1.0387815237045288,0.5893484950065613,0.9640425443649292
33,0.5429654121398926,1.0356584787368774,0.5915193557739258,0.9592570662498474
34,0.5452373623847961,1.0323532819747925,0.5942840576171875,0.9533185362815857
35,0.5453998446464539,1.0298823118209839,0.5975473523139954,0.9492369890213013
36,0.5472396612167358,1.0271633863449097,0.603550136089325,0.9434834122657776
37,0.5487020015716553,1.0245983600616455,0.6044156551361084,0.9390143156051636
38,0.5505250692367554,1.0208102464675903,0.6058050394058228,0.9351727962493896
39,0.5513787865638733,1.0189545154571533,0.6103624105453491,0.929941713809967
40,0.5526002049446106,1.0169522762298584,0.609258770942688,0.9274724721908569
41,0.5538531541824341,1.0141416788101196,0.6137209534645081,0.9212092757225037
42,0.5552405714988708,1.0114935636520386,0.6175220608711243,0.9171431064605713
43,0.5559045076370239,1.0093480348587036,0.6164268255233765,0.9134979248046875
44,0.5573157072067261,1.0070686340332031,0.6200066804885864,0.91063392162323
45,0.5576168298721313,1.0049898624420166,0.6223316192626953,0.9064410328865051
46,0.5592465996742249,1.002629280090332,0.6248385906219482,0.9023115634918213
47,0.5607600808143616,1.0007047653198242,0.6250094771385193,0.8990880250930786
48,0.561063289642334,0.9983442425727844,0.6281158924102783,0.8952041268348694
49,0.5617790818214417,0.9970207214355469,0.6293203830718994,0.8930594325065613
50,0.5635103583335876,0.994225263595581,0.6303932070732117,0.8894745111465454
51,0.5638864636421204,0.9927647709846497,0.6323791742324829,0.8851298093795776
52,0.5648102164268494,0.9908269643783569,0.6337909698486328,0.8824767470359802
53,0.5653964281082153,0.9896295666694641,0.6352867484092712,0.8794839382171631
54,0.5664252042770386,0.9866974949836731,0.6385920643806458,0.8766174912452698
55,0.5669854879379272,0.9852513074874878,0.6388525366783142,0.8732317090034485
56,0.5677593946456909,0.9839619994163513,0.6404435634613037,0.8698871731758118
57,0.5683035850524902,0.982398509979248,0.6415079832077026,0.86906898021698
58,0.5698177814483643,0.980391800403595,0.644440770149231,0.8645749092102051
59,0.570360541343689,0.9785501956939697,0.6439393758773804,0.8629156351089478
60,0.5708920955657959,0.9772736430168152,0.6460514068603516,0.8597387671470642
61,0.5711449384689331,0.9762204885482788,0.6474127769470215,0.8576067090034485
62,0.5720623731613159,0.9744077324867249,0.6495360136032104,0.8549570441246033
63,0.5732837915420532,0.972571611404419,0.6491466164588928,0.8515467643737793
64,0.5738272666931152,0.9707762598991394,0.6512922644615173,0.8489479422569275
65,0.574801504611969,0.9692699909210205,0.651838481426239,0.8461874127388
66,0.5755459666252136,0.9676089882850647,0.6550402045249939,0.8440992832183838
67,0.5757364630699158,0.9670248031616211,0.6550934314727783,0.842503547668457
68,0.5768191814422607,0.9645893573760986,0.6546564102172852,0.8406166434288025
69,0.5770755410194397,0.9633798003196716,0.6580317616462708,0.8380067348480225
70,0.5777919888496399,0.9628912806510925,0.6573734879493713,0.8356243968009949
71,0.5786387324333191,0.9604619145393372,0.6576676368713379,0.8354038596153259
